0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
7.859267,35679000.0,1.368406,11.15309059059058,2192000.0,37690000.0,7.368406,30.514724274186136,26266000.0,12092893.643410852,5751900.0,214670.0,37690000.0,13203058.30308659,12576000.0,35310200.0,17904156.646587696,1.115975965341468,-0.5690027226145111,0.177481,18845000.0,0.760106
7.825989,34428000.0,1.587152,11.898988350705082,2268000.0,36440000.0,7.337152,29.761506603490616,24998000.0,11786811.860465117,5967000.0,221000.0,36440000.0,12536318.31394087,12767000.0,34028800.0,17207213.91458973,1.1368478955417396,-0.49361912313489986,7.087152,18220000.0,0.728852
7.829656,36318000.0,1.340788,11.177396312535947,2354000.0,38582000.0,7.090788,29.730604538032964,26180000.0,12301800.7751938,6028800.0,221390.0,38582000.0,13348008.924863767,13125000.0,35990200.0,18152235.2499851,1.1471467225441427,-0.48106492680352764,0.678176,19291000.0,0.732488
7.827665,33934000.0,1.590369,12.179390997352172,2240000.0,36099000.0,7.340369,29.7770080283252,25129000.0,11628144.96124031,5898100.0,217630.0,36099000.0,12371648.29290283,12694000.0,33537600.0,16978558.146170832,1.1373565793263243,-0.49148404636534027,0.675987,18049500.0,0.7320690000000001
7.833832,34558000.0,1.342498,11.177744894150266,2187000.0,36584000.0,7.092498,30.514716094264926,25423000.0,11791384.384615384,5729850.0,212660.0,36584000.0,12723017.419542849,12323500.0,34230100.0,17346812.905076895,1.1167805788699363,-0.5521574911802065,0.16915,18292000.0,0.734198
7.836804,35205000.0,1.351545,11.45783004873914,2348000.0,37470000.0,7.101545,30.532721628462212,25387000.0,12196478.538461538,6113200.0,220930.0,37470000.0,12928919.91797739,13266250.0,34880800.0,17773886.99707032,1.106776098688151,-0.5612810228146046,0.692145,18735000.0,0.7432449999999999
7.872859,32117000.0,1.637489,12.01718465591118,2206000.0,34046000.0,7.387489,30.426550137940353,23227000.0,11267671.307692308,5818400.0,215740.0,34046000.0,11710470.948844843,12369000.0,31849100.0,16251016.784864003,1.0987715311597845,-0.5642390315584418,0.1807,17023000.0,0.7535890000000001
7.830271,35613000.0,1.343544,11.4434441235868,2243000.0,37777000.0,7.093544,30.529941792771908,25929000.0,12214923.76923077,5999750.0,217090.0,37777000.0,13106819.36242682,13105500.0,35303100.0,17916279.649732124,1.1133347983002375,-0.5564356271806759,0.684144,18888500.0,0.735244
7.82508,32064000.0,1.587665,11.665333850931688,2211000.0,34156000.0,7.337665,29.76059204471109,22928000.0,11221263.565891473,5953800.0,221190.0,34156000.0,11601964.105795631,12471000.0,31706000.0,16140704.046830598,1.1208098139992198,-0.5056208939686835,0.678265,17078000.0,0.729365
7.848818,35127000.0,1.360418,11.290143258217071,2253000.0,37220000.0,7.110418,30.522094248784853,25680000.0,12015193.538461538,5855250.0,216260.0,37220000.0,12932443.179591982,12736000.0,34800700.0,17652562.487074308,1.114615001473078,-0.5548915733781077,0.699213,18610000.0,0.7521180000000001
7.833521,32859000.0,1.347998,11.481151862139328,2294000.0,35078000.0,7.097998,30.54355112357645,23471000.0,11614033.461538462,6085800.0,223270.0,35078000.0,11963414.341925245,12851500.0,32547700.0,16673603.568584617,1.0914893592912596,-0.5735749416102065,0.688598,17539000.0,0.739698
7.825686,33632000.0,1.585256,12.07604644813948,2203000.0,35717000.0,7.585256,29.76149483816873,24941000.0,11485540.0,5791900.0,219270.0,35717000.0,12258695.218838995,12329000.0,33246600.0,16798608.203062125,1.139523936853128,-0.489125828752488,7.335256,17858500.0,0.7269559999999999
7.844924,31737000.0,1.358568,11.31306481241755,2260000.0,33905000.0,7.108568,30.539200307225414,22650000.0,11226098.615384616,5891250.0,218870.0,33905000.0,11557878.648094272,12382500.0,31415800.0,16112412.884680364,1.0904571598314965,-0.5744509788154346,0.699168,16952500.0,0.7502679999999999
7.815685,33918000.0,1.574717,11.646176453300413,2184000.0,35892000.0,7.324717,29.75167479973689,24736000.0,11567410.542635659,5813800.0,219750.0,35892000.0,12379025.672915382,12375000.0,33546200.0,16942410.196680304,1.1404807749345074,-0.48935698944090866,0.16451,17946000.0,0.7164170000000001
7.816715,35629000.0,1.572413,12.146412120243895,2204000.0,37646000.0,7.572413,29.741240344476495,26632000.0,11940481.796875,5733600.0,220350.0,37646000.0,13098226.954372514,12371250.0,35245000.0,17723957.08891651,1.1485176453034345,-0.49682101761040354,0.662721,18823000.0,0.714113
7.854249,34847000.0,1.369787,11.346802052246431,2365000.0,37103000.0,7.119787,30.536711757191085,24961000.0,12130128.615384616,6145600.0,222550.0,37103000.0,12770563.852450244,13273250.0,34515800.0,17613271.17077579,1.1020733390353055,-0.5663388100299049,0.698726,18551500.0,0.761487
7.812762,36508000.0,1.323962,11.437725674648433,2345000.0,38738000.0,7.073962,29.742261394971706,26420000.0,12386178.372093024,6095500.0,226200.0,38738000.0,13395310.494579278,13290000.0,36195400.0,18244225.33053927,1.146253434437763,-0.48233683796974036,0.164856,19369000.0,0.715662
7.865048,33641000.0,1.381831,11.363633948496329,2235000.0,35791000.0,7.131831,30.41891614800683,24126000.0,11780743.76923077,6043200.0,218390.0,35791000.0,12318446.382030817,13011250.0,33370600.0,17044941.91903386,1.1020135076066064,-0.55977877204091,0.178825,17895500.0,0.747931
7.837591,32086000.0,1.347797,11.175450450450455,2192000.0,34145000.0,7.347796,30.531275949572958,23093000.0,11266511.692307692,5845000.0,218850.0,34145000.0,11681687.140096419,12160750.0,31757800.0,16229482.436356373,1.0958955938751704,-0.5700063300552114,0.686738,17072500.0,0.7394970000000001
7.865907,34171000.0,1.375336,11.036690321606528,2199000.0,36175000.0,7.375336,30.150583760182883,24873000.0,11700819.069767442,5760800.0,215370.0,36175000.0,12539422.232383166,12371000.0,33833400.0,17150693.187898226,1.11603377983265,-0.547701704586788,0.715637,18087500.0,0.741436
7.807856,35244000.0,1.567679,12.441962354170158,2243000.0,37306000.0,7.603256,29.7647839886003,25914000.0,12003382.248062015,6026500.0,226450.0,37306000.0,12823934.085710112,12916000.0,34836200.0,17565149.325517498,1.139836448653437,-0.49179317654630195,7.317679,18653000.0,0.709379
7.817158,32840000.0,1.580563,12.487704158168853,2274000.0,35037000.0,7.580564,29.781257322087995,23992000.0,11462541.0,6094200.0,225580.0,35037000.0,11828708.99340504,12753000.0,32433400.0,16471435.961304111,1.1250262483189675,-0.48872197639080195,0.671063,17518500.0,0.722263
7.821916,34688000.0,1.582452,11.692934026166839,2235000.0,36766000.0,7.332452,29.755665737973814,25303000.0,11831885.581395349,5940700.0,224200.0,36766000.0,12666956.537290419,12736000.0,34295400.0,17333358.137673024,1.1407777721845018,-0.48886423830158554,0.669686,18383000.0,0.724152
7.827817,35372000.0,1.590899,12.139504577817306,2298000.0,37585000.0,7.340899,29.772602924226604,26097000.0,12059276.279069768,6055300.0,223700.0,37585000.0,12921318.147876836,13126000.0,34967600.0,17674462.00181454,1.1406192152409877,-0.48913444609031176,0.783699,18792500.0,0.732599
7.807999,34502000.0,1.314341,11.1536823339774,2230000.0,36573000.0,7.314341,28.91730937872417,25080000.0,11619296.22047244,5804400.0,222220.0,36573000.0,12626171.01687327,11927000.0,34182800.0,17158911.364256643,1.171198112054665,-0.4325513757960917,0.16351,18286500.0,0.757241
7.814074,32887000.0,1.575059,12.030053561406504,2213000.0,34881000.0,7.325059,29.769059268051464,23951000.0,11343351.860465117,5850700.0,221130.0,34881000.0,11946833.117724583,12388000.0,32501800.0,16474175.335144345,1.1321569825565132,-0.4969166161724279,0.655154,17440500.0,0.7167589999999999
7.851439,32040000.0,1.363035,11.224524312896406,2201000.0,34103000.0,7.113035,30.531649442051204,23182000.0,11189017.76923077,5724700.0,211620.0,34103000.0,11708645.502505684,12093750.0,31726100.0,16195261.59540217,1.0995861617266691,-0.5671045256246803,7.113035,17051500.0,0.7547349999999999
7.869713,32551000.0,1.385759,11.382630010014196,2268000.0,34720000.0,7.385759,30.417143436027644,23339000.0,11501389.923076924,6017350.0,221970.0,34720000.0,11882609.262963345,12760750.0,32343100.0,16537181.53310647,1.0959276848669837,-0.5629332116387604,6.885759,17360000.0,0.751859
7.82508,34337000.0,1.334503,11.525572314933669,2169000.0,36353000.0,7.334503,29.751366235258217,25174000.0,11660062.713178294,5779000.0,218300.0,36353000.0,12560745.658720702,12428000.0,33965200.0,17138535.351024654,1.1437571841559462,-0.4862530955351976,0.666964,18176500.0,0.7262029999999999
7.813491,36157000.0,1.319042,11.451072234207075,2192000.0,38119000.0,7.319042,29.73131855335305,26700000.0,12085978.984375,5754950.0,220480.0,38119000.0,13331481.460920967,12452250.0,35782000.0,17994423.746084053,1.1511831895667333,-0.4940245424925527,7.069042,19059500.0,0.710742
7.867978,34957000.0,1.376206,11.753695338730978,2175000.0,36982000.0,7.626206,30.3466237540823,26183000.0,11874273.953488372,5656700.0,211960.0,36982000.0,12948796.086729148,12296000.0,34690800.0,17568998.32142358,1.1213194079277362,-0.555249363524204,0.716516,18491000.0,0.742306
7.821917,32014000.0,1.586935,12.49400354547413,2221000.0,34153000.0,7.586935,29.790075169611313,23214000.0,11257655.076923076,6090700.0,225200.0,34153000.0,11487061.064360747,12622000.0,31614100.0,16083761.056647312,1.1176342724174864,-0.496387495588146,0.167362,17076500.0,0.7286349999999999
8.27314,34194000.0,1.327986,11.043323201522682,2297000.0,36223000.0,6.827986,30.35647802681021,35642400.0,11616577.538461538,5843200.0,221640.0,36223000.0,12484876.78808492,12514500.0,33851400.0,17053358.089266486,1.1469246254391845,-0.466786993494972,0.165158,18111500.0,0.719686
7.807142,33243000.0,1.565309,11.776101296535003,2207000.0,35247000.0,7.315309,28.926036105643604,24163000.0,11305875.234375,5810900.0,222400.0,35247000.0,12058742.20566569,12043750.0,32876200.0,16529854.155374663,1.1664066055941573,-0.42288933569198317,0.655565,17623500.0,0.7582089999999999
7.880318,35945000.0,1.395686,11.346967907068318,2255000.0,38056000.0,7.395686,30.39470984480593,26156000.0,12312900.384615384,6004500.0,215760.0,38056000.0,13264691.377297122,13244250.0,35645600.0,18098606.38879144,1.1173709701091203,-0.547610647981128,0.1826,19028000.0,0.7617860000000001
7.877813,32505000.0,1.392779,11.158774736343162,2266000.0,34619000.0,7.142779,30.382185367883864,23297000.0,11401455.76923077,5869500.0,215270.0,34619000.0,11901058.92295199,12502750.0,32312500.0,16481152.78569132,1.1016283387767076,-0.5577258535740164,6.642779,17309500.0,0.7588790000000001
7.803734,34402000.0,1.565928,11.820763639311494,2266000.0,36541000.0,7.065928,28.924955948964495,24921000.0,11715050.15503876,6057300.0,225210.0,36541000.0,12452193.35149061,12926000.0,33995000.0,17096769.267846502,1.169076653871896,-0.4051622428197219,0.16239,18270500.0,0.7588280000000001
7.843155,35816000.0,1.349547,11.06507801465763,2099000.0,37715000.0,7.099547,30.50665162022017,26666000.0,12014050.31007752,5550700.0,208180.0,37715000.0,13292204.954802258,12211000.0,35456600.0,17917034.280637614,1.1233961515846336,-0.5619092859637678,0.172981,18857500.0,0.741247
7.877635,34574000.0,1.6374,11.947365783671444,2173000.0,36600000.0,7.6374,30.36334849723268,25935000.0,11763516.046511628,5637700.0,210350.0,36600000.0,12795507.099676449,12287000.0,34324000.0,17381176.93697429,1.1196136952614126,-0.5578438412828497,0.182264,18300000.0,0.7535000000000001
7.826598,34302000.0,1.583084,12.15888463769474,2143000.0,36263000.0,7.583084,29.748427711072765,25661000.0,11535473.28125,5593350.0,212520.0,36263000.0,12602637.962085066,12034750.0,33938500.0,17084894.71509322,1.145917763320489,-0.4993689215154671,0.168604,18131500.0,0.724784
7.835392,32722000.0,1.346057,11.303249914379379,2191000.0,34783000.0,7.096057,30.529220338494255,23799000.0,11373176.076923076,5762800.0,214320.0,34783000.0,11973264.204382613,12215000.0,32400100.0,16513878.702008361,1.1036886780969264,-0.5632728284381328,0.16955,17391500.0,0.737757
8.265244,31978000.0,1.318796,11.00495148879223,2241000.0,33936000.0,6.818796,30.393887660410797,33719640.0,11008914.215384616,5723200.0,77708.0,33936000.0,11607837.25482612,11956000.0,31664000.0,15998064.818478098,1.1360300181699297,-0.4752113840576606,0.657519,16968000.0,0.710496
7.810155,32515000.0,1.320113,11.13368137694755,2293000.0,34748000.0,7.070113,29.716318566112236,22908000.0,11325867.209302325,5907600.0,223630.0,34748000.0,11822394.339123702,12373000.0,32196000.0,16372057.78002551,1.1279017712713288,-0.4949010933493696,0.762913,17374000.0,0.711813
7.80317,33360000.0,1.309632,11.044431810727488,2238000.0,35490000.0,7.059632,28.903805382512644,23984000.0,11290946.015625,5698100.0,215860.0,35490000.0,12169803.123971717,12002500.0,33054600.0,16600890.63887808,1.172557076018071,-0.4143131586840174,0.162049,17745000.0,0.752532
7.839805,35881000.0,1.595334,11.981274675690912,2140000.0,37855000.0,7.595334,30.501046480359093,27205000.0,12008857.054263566,5563800.0,209060.0,37855000.0,13305625.482744023,12125000.0,35508800.0,17923512.971423402,1.1257568802134896,-0.5581546451819452,0.663835,18927500.0,0.737034
7.809578,34169000.0,1.321844,11.504076504973838,2340000.0,36444000.0,7.071844,29.748767253331494,24518000.0,11842116.279069768,6121700.0,227580.0,36444000.0,12444150.249628551,13019000.0,33861800.0,17178259.323992625,1.1313622425756478,-0.4936396917848427,0.764644,18222000.0,0.713544
